sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price,predictions_knn,residuals_knn_abs,residuals_knn,resid_percent_knn_abs,resid_percent_knn
85,1.0,1,8,0,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,18.235294117647054,6,0,1550.0,1050.0,500.0,500.0,32.25806451612903,32.25806451612903
76,2.0,1,3,0,1,1,1,1,1,0, Barrio de Salamanca , Guindalera ,2079,1349,6,17.105263157894736,6,0,1300.0,1745.0,445.0,-445.0,34.23076923076923,-34.23076923076923
132,3.0,3,0,0,1,1,0,1,0,0, Chamberí , Vallehermoso ,1671,1693,5,13.636363636363635,6,0,1800.0,2145.0,345.0,-345.0,19.166666666666668,-19.166666666666668
71,1.0,1,2,1,1,1,1,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,5,19.014084507042245,6,0,1350.0,1090.0,260.0,260.0,19.25925925925926,19.25925925925926
143,3.0,3,1,0,1,1,1,0,0,0, Hortaleza , Conde Orgaz-Piovera ,2693,4039,5,10.839160839160838,5,0,1550.0,2100.0,550.0,-550.0,35.483870967741936,-35.483870967741936
50,1.0,1,1,0,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,17.0,8,0,850.0,1050.0,200.0,-200.0,23.529411764705884,-23.529411764705884
53,2.0,1,0,0,1,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,4,23.58490566037736,7,0,1250.0,1175.0,75.0,75.0,6.0,6.0
60,1.0,1,6,1,1,0,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,3,25.0,7,0,1500.0,1943.0,443.0,-443.0,29.533333333333335,-29.533333333333335
157,3.0,2,5,0,1,0,1,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,1,22.108280254777068,8,0,3471.0,2300.0,1171.0,1171.0,33.73667530970902,33.73667530970902
50,2.0,1,4,0,0,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,19.0,7,0,950.0,1027.5,77.5,-77.5,8.157894736842104,-8.157894736842104
106,2.0,2,4,0,1,1,1,0,1,0, Barrio de Salamanca , Lista ,2079,1715,4,16.037735849056602,7,0,1700.0,1750.0,50.0,-50.0,2.9411764705882355,-2.9411764705882355
67,3.0,1,3,0,1,0,1,0,0,0, Carabanchel , Opañel ,892,885,2,14.17910447761194,4,0,950.0,875.0,75.0,75.0,7.894736842105263,7.894736842105263
60,2.0,1,6,0,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,21.66666666666667,8,0,1300.0,1300.0,0.0,0.0,0.0,0.0
74,2.0,1,2,0,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,19.594594594594593,6,0,1450.0,1165.0,285.0,285.0,19.655172413793103,19.655172413793103
53,1.0,1,1,0,1,1,1,0,1,0, Centro , Sol ,1355,1312,4,14.716981132075471,6,0,780.0,1005.0,225.0,-225.0,28.846153846153847,-28.846153846153847
68,1.0,1,5,0,1,1,1,0,1,0, Barrio de Salamanca , Recoletos ,2079,2933,4,23.382352941176467,8,0,1590.0,1175.0,415.0,415.0,26.10062893081761,26.10062893081761
50,1.0,1,5,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,24.0,7,0,1200.0,990.0,210.0,210.0,17.5,17.5
50,1.0,1,5,0,0,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,16.0,7,0,800.0,1025.0,225.0,-225.0,28.125,-28.125
60,2.0,1,0,0,0,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,1,18.33333333333333,7,0,1100.0,800.0,300.0,300.0,27.272727272727273,27.272727272727273
91,2.0,2,2,0,1,1,1,0,0,1, Moncloa , Valdezarza ,2151,1239,6,17.032967032967033,4,0,1550.0,1650.0,100.0,-100.0,6.451612903225806,-6.451612903225806
55,2.0,2,2,0,1,1,1,0,0,0, Puente de Vallecas , Palomeras Bajas ,775,825,3,17.272727272727273,2,0,950.0,825.0,125.0,125.0,13.157894736842104,13.157894736842104
254,3.0,2,6,1,1,1,1,1,0,0, Centro , Sol ,1355,1312,4,9.842519685039369,6,0,2500.0,2450.0,50.0,50.0,2.0,2.0
50,1.0,1,2,1,1,0,0,0,0,0, Retiro , Pacífico ,1790,1185,3,19.0,5,0,950.0,1220.0,270.0,-270.0,28.42105263157895,-28.42105263157895
50,1.0,1,1,0,1,1,1,0,0,0, Chamartín , Nueva España ,1950,2310,3,24.0,6,0,1200.0,875.0,325.0,325.0,27.083333333333332,27.083333333333332
93,2.0,2,3,0,1,1,1,0,0,1, San Blas , Rejas ,1071,968,5,11.827956989247312,2,0,1100.0,1325.0,225.0,-225.0,20.454545454545453,-20.454545454545453
104,2.0,1,3,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,16.346153846153847,8,0,1700.0,1450.0,250.0,250.0,14.705882352941176,14.705882352941176
118,3.0,2,5,0,1,1,1,0,0,0, Retiro , Ibiza ,1790,1462,3,13.559322033898303,7,0,1600.0,1700.0,100.0,-100.0,6.25,-6.25
100,4.0,2,0,0,0,1,1,0,0,0, Chamberí , Gaztambide ,1671,1448,1,25.0,6,0,2500.0,1850.0,650.0,650.0,26.0,26.0
65,1.0,1,1,1,1,1,1,1,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,5,18.46153846153846,6,0,1200.0,1445.0,245.0,-245.0,20.416666666666668,-20.416666666666668
105,2.0,2,1,0,0,1,1,0,0,1, San Blas , Simancas ,1071,948,4,12.142857142857142,2,0,1275.0,1500.0,225.0,-225.0,17.647058823529413,-17.647058823529413
140,3.0,3,1,1,0,1,1,0,1,0, Barrio de Salamanca , Lista ,2079,1715,3,21.428571428571427,7,0,3000.0,1750.0,1250.0,1250.0,41.666666666666664,41.666666666666664
120,3.0,2,5,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,3,14.166666666666664,5,0,1700.0,1700.0,0.0,0.0,0.0,0.0
45,2.0,1,6,0,1,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,4,24.444444444444446,7,0,1100.0,1175.0,75.0,-75.0,6.818181818181818,-6.818181818181818
100,3.0,2,1,0,1,1,1,0,0,0, Usera , Orcasitas ,932,949,4,10.45,1,0,1045.0,1400.0,355.0,-355.0,33.97129186602871,-33.97129186602871
117,3.0,2,4,0,1,0,1,0,0,1, Usera , Almendrales ,932,1108,6,12.82051282051282,3,0,1500.0,1572.5,72.5,-72.5,4.833333333333333,-4.833333333333333
60,2.0,1,4,0,1,1,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,4,20.0,7,0,1200.0,1375.0,175.0,-175.0,14.583333333333334,-14.583333333333334
90,3.0,1,1,0,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,18.88888888888889,6,0,1700.0,1525.0,175.0,175.0,10.294117647058824,10.294117647058824
65,1.0,1,5,1,1,1,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,4,18.46153846153846,7,0,1200.0,1575.0,375.0,-375.0,31.25,-31.25
110,3.0,2,9,0,0,1,1,1,0,0, Usera , Orcasitas ,932,949,3,8.181818181818182,1,0,900.0,975.0,75.0,-75.0,8.333333333333334,-8.333333333333334
56,2.0,2,0,0,0,0,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,0,23.214285714285715,6,0,1300.0,1800.0,500.0,-500.0,38.46153846153846,-38.46153846153846
70,1.0,1,1,0,0,1,1,0,0,1, Tetuán , Berruguete ,1190,935,3,11.428571428571427,5,0,800.0,875.0,75.0,-75.0,9.375,-9.375
218,4.0,4,3,0,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,17.889908256880734,8,0,3900.0,2200.0,1700.0,1700.0,43.58974358974359,43.58974358974359
58,1.0,1,3,0,0,0,1,0,0,0, San Blas , Rejas ,1071,968,0,14.655172413793107,2,0,850.0,1000.0,150.0,-150.0,17.647058823529413,-17.647058823529413
28,1.0,1,5,0,1,0,0,0,0,0, Centro , Palacio ,1355,1370,2,21.071428571428573,6,0,590.0,900.0,310.0,-310.0,52.54237288135593,-52.54237288135593
48,1.0,1,0,0,0,1,0,1,0,0, Centro , Chueca-Justicia ,1355,1709,2,20.83333333333333,8,0,1000.0,1050.0,50.0,-50.0,5.0,-5.0
45,1.0,1,2,0,1,1,1,0,0,0, Retiro , Ibiza ,1790,1462,3,18.33333333333333,7,0,825.0,1050.0,225.0,-225.0,27.272727272727273,-27.272727272727273
35,1.0,1,3,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,3,23.57142857142857,6,0,825.0,1075.0,250.0,-250.0,30.303030303030305,-30.303030303030305
45,1.0,1,4,0,1,0,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,1,27.777777777777782,8,0,1250.0,900.0,350.0,350.0,28.0,28.0
41,2.0,1,0,0,1,0,1,0,0,0, Tetuán , Valdeacederas ,1190,934,2,18.29268292682927,5,0,750.0,900.0,150.0,-150.0,20.0,-20.0
85,2.0,2,3,0,1,1,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,4,25.882352941176467,7,0,2200.0,1622.5,577.5,577.5,26.25,26.25
33,1.0,1,6,0,1,0,1,0,0,0, Chamberí , Vallehermoso ,1671,1693,2,21.21212121212121,6,0,700.0,790.0,90.0,-90.0,12.857142857142858,-12.857142857142858
109,2.0,2,6,0,1,1,1,1,1,0, Barrio de Salamanca , Goya ,2079,1759,6,20.183486238532108,7,0,2200.0,1950.0,250.0,250.0,11.363636363636363,11.363636363636363
39,1.0,1,3,0,0,1,0,0,0,0, Arganzuela , Acacias ,1094,1044,1,25.615384615384613,5,0,999.0,850.0,149.0,149.0,14.914914914914915,14.914914914914915
56,2.0,1,1,0,1,1,0,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,3,17.678571428571427,6,0,990.0,925.0,65.0,65.0,6.565656565656566,6.565656565656566
80,2.0,1,2,0,0,0,1,0,0,0, Chamartín , Castilla ,1950,1451,1,15.0,5,0,1200.0,990.0,210.0,210.0,17.5,17.5
125,4.0,4,7,1,0,1,1,1,0,0, Tetuán , Ventilla-Almenara ,1190,1189,4,19.2,5,0,2400.0,2050.0,350.0,350.0,14.583333333333334,14.583333333333334
130,2.0,2,4,0,1,0,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,1,21.153846153846157,7,0,2750.0,1375.0,1375.0,1375.0,50.0,50.0
150,3.0,2,3,0,1,1,1,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,15.333333333333336,8,0,2300.0,3130.0,830.0,-830.0,36.08695652173913,-36.08695652173913
82,2.0,1,1,0,0,0,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,1,15.853658536585364,7,0,1300.0,920.0,380.0,380.0,29.23076923076923,29.23076923076923
73,2.0,1,1,0,1,1,1,0,0,0, Latina , Aluche ,992,920,3,11.643835616438356,1,0,850.0,775.0,75.0,75.0,8.823529411764707,8.823529411764707
60,1.0,1,2,0,1,1,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,3,14.166666666666664,3,0,850.0,825.0,25.0,25.0,2.9411764705882355,2.9411764705882355
45,1.0,1,5,0,0,0,1,0,0,0, Centro , Sol ,1355,1312,0,23.33333333333333,6,0,1050.0,775.0,275.0,275.0,26.19047619047619,26.19047619047619
40,1.0,1,2,0,1,1,1,0,0,0, Fuencarral , Pilar ,1744,996,3,18.75,4,0,750.0,870.0,120.0,-120.0,16.0,-16.0
60,2.0,1,2,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,4,25.0,7,0,1500.0,1275.0,225.0,225.0,15.0,15.0
203,2.0,3,2,0,0,1,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,3,13.79310344827586,8,0,2800.0,2435.0,365.0,365.0,13.035714285714286,13.035714285714286
70,2.0,1,3,0,0,1,1,1,0,0, Latina , Aluche ,992,920,3,10.0,1,0,700.0,1100.0,400.0,-400.0,57.142857142857146,-57.142857142857146
40,1.0,1,5,0,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,2,17.475,6,0,699.0,1200.0,501.0,-501.0,71.67381974248927,-71.67381974248927
70,2.0,1,1,0,0,0,0,0,0,0, Tetuán , Valdeacederas ,1190,934,0,13.142857142857142,5,0,920.0,885.0,35.0,35.0,3.8043478260869565,3.8043478260869565
114,3.0,2,4,0,1,1,1,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,17.543859649122812,7,0,2000.0,1600.0,400.0,400.0,20.0,20.0
130,4.0,3,7,0,1,1,1,1,0,1, Arganzuela , Delicias ,1094,1116,6,16.153846153846153,5,0,2100.0,1750.0,350.0,350.0,16.666666666666668,16.666666666666668
225,5.0,4,3,0,1,1,1,1,0,1, Moncloa , Valdemarín ,2151,2975,6,12.444444444444445,4,0,2800.0,2100.0,700.0,700.0,25.0,25.0
120,2.0,2,8,0,1,1,1,0,0,1, Chamberí , Gaztambide ,1671,1448,5,15.0,6,0,1800.0,2025.0,225.0,-225.0,12.5,-12.5
71,1.0,1,6,0,1,0,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,1,16.901408450704224,6,0,1200.0,820.0,380.0,380.0,31.666666666666668,31.666666666666668
63,1.0,1,1,0,1,1,1,1,0,0, Ciudad Lineal , Concepción ,1263,1073,4,13.492063492063492,4,0,850.0,975.0,125.0,-125.0,14.705882352941176,-14.705882352941176
150,3.0,2,5,0,1,1,1,1,0,0, Chamberí , Almagro ,1671,2327,5,17.333333333333332,8,0,2600.0,3250.0,650.0,-650.0,25.0,-25.0
75,3.0,1,1,0,0,0,1,0,0,0, Chamberí , Gaztambide ,1671,1448,1,22.66666666666667,6,0,1700.0,937.5,762.5,762.5,44.85294117647059,44.85294117647059
45,1.0,1,3,0,0,0,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,2,18.33333333333333,6,0,825.0,1012.5,187.5,-187.5,22.727272727272727,-22.727272727272727
50,1.0,1,4,0,1,0,1,0,0,0, Centro , Huertas-Cortes ,1355,1450,1,24.0,7,0,1200.0,1175.0,25.0,25.0,2.0833333333333335,2.0833333333333335
93,2.0,2,4,0,1,1,1,0,0,1, San Blas , Rejas ,1071,968,4,11.827956989247312,2,0,1100.0,845.0,255.0,255.0,23.181818181818183,23.181818181818183
48,2.0,1,2,0,1,1,1,1,0,0, Fuencarral , Pilar ,1744,996,4,15.833333333333336,4,0,760.0,715.0,45.0,45.0,5.921052631578948,5.921052631578948
85,2.0,1,1,1,0,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,18.529411764705888,7,0,1575.0,1345.0,230.0,230.0,14.603174603174603,14.603174603174603
70,1.0,1,3,1,1,1,1,0,1,1, Centro , Palacio ,1355,1370,6,22.857142857142854,6,0,1600.0,1350.0,250.0,250.0,15.625,15.625
84,2.0,1,7,0,1,1,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,5,13.095238095238097,3,0,1100.0,1300.0,200.0,-200.0,18.181818181818183,-18.181818181818183
47,1.0,1,1,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,2,45.95744680851064,8,0,2160.0,2175.0,15.0,-15.0,0.6944444444444444,-0.6944444444444444
40,1.0,1,0,0,0,1,1,0,0,0, Puente de Vallecas , San Diego ,775,729,2,17.5,3,0,700.0,750.0,50.0,-50.0,7.142857142857143,-7.142857142857143
65,2.0,1,0,0,0,0,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,16.153846153846153,6,0,1050.0,725.0,325.0,325.0,30.952380952380953,30.952380952380953
70,1.0,1,4,0,1,1,1,1,0,0, Centro , Lavapiés-Embajadores ,1355,1106,3,21.428571428571427,6,0,1500.0,1000.0,500.0,500.0,33.333333333333336,33.333333333333336
75,2.0,2,7,0,0,1,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,5,16.0,3,0,1200.0,925.0,275.0,275.0,22.916666666666668,22.916666666666668
140,4.0,2,2,1,0,1,1,0,0,0, Chamartín , Castilla ,1950,1451,2,16.071428571428573,5,0,2250.0,950.0,1300.0,1300.0,57.77777777777778,57.77777777777778
75,1.0,2,4,0,1,1,1,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,18.666666666666668,7,0,1400.0,1187.5,212.5,212.5,15.178571428571429,15.178571428571429
110,3.0,3,4,1,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,4,16.363636363636363,7,0,1800.0,2025.0,225.0,-225.0,12.5,-12.5
53,1.0,1,1,0,1,1,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,4,23.396226415094336,7,0,1240.0,1350.0,110.0,-110.0,8.870967741935484,-8.870967741935484
48,1.0,1,1,0,1,1,0,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,17.708333333333332,6,0,850.0,950.0,100.0,-100.0,11.764705882352942,-11.764705882352942
65,2.0,1,5,0,1,1,1,0,1,0, Chamberí , Gaztambide ,1671,1448,4,18.076923076923077,6,0,1175.0,1325.0,150.0,-150.0,12.76595744680851,-12.76595744680851
156,4.0,3,5,1,0,1,1,0,0,0, Chamberí , Trafalgar ,1671,1474,2,14.423076923076925,7,0,2250.0,2425.0,175.0,-175.0,7.777777777777778,-7.777777777777778
87,2.0,2,2,0,0,1,1,1,0,1, Villaverde , Butarque ,843,830,6,9.195402298850574,1,0,800.0,1250.0,450.0,-450.0,56.25,-56.25
200,3.0,3,6,0,1,1,1,1,0,0, Retiro , Jerónimos ,1790,3121,5,19.975,7,0,3995.0,3197.5,797.5,797.5,19.962453066332916,19.962453066332916
40,0.0,1,0,0,0,1,0,0,0,0, Tetuán , Valdeacederas ,1190,934,1,15.0,5,0,600.0,995.0,395.0,-395.0,65.83333333333333,-65.83333333333333
150,3.0,2,1,1,1,1,1,0,0,0, Retiro , Niño Jesús ,1790,2269,5,23.33333333333333,6,0,3500.0,2100.0,1400.0,1400.0,40.0,40.0
85,2.0,2,1,0,0,1,1,0,0,0, Hortaleza , Canillas ,2693,2130,4,11.176470588235292,2,0,950.0,1200.0,250.0,-250.0,26.31578947368421,-26.31578947368421
65,2.0,1,0,0,0,1,1,1,0,0, Puente de Vallecas , San Diego ,775,729,3,12.307692307692307,3,0,800.0,670.0,130.0,130.0,16.25,16.25
70,3.0,1,0,0,0,0,1,0,0,0, Latina , Campamento ,992,929,0,12.142857142857142,2,0,850.0,800.0,50.0,50.0,5.882352941176471,5.882352941176471
55,1.0,1,0,0,1,1,0,0,0,0, Tetuán , Valdeacederas ,1190,934,3,10.909090909090908,5,0,600.0,1247.5,647.5,-647.5,107.91666666666667,-107.91666666666667
200,5.0,3,1,0,1,1,1,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,3,9.75,6,0,1950.0,2550.0,600.0,-600.0,30.76923076923077,-30.76923076923077
60,2.0,2,4,0,1,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,26.66666666666667,7,0,1600.0,1425.0,175.0,175.0,10.9375,10.9375
105,3.0,3,1,1,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,3,20.0,7,0,2100.0,2700.0,600.0,-600.0,28.571428571428573,-28.571428571428573
70,2.0,1,6,0,1,1,1,0,0,0, Centro , Sol ,1355,1312,3,15.714285714285715,6,0,1100.0,995.0,105.0,105.0,9.545454545454545,9.545454545454545
55,1.0,1,7,0,0,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,2,14.545454545454545,5,0,800.0,857.5,57.5,-57.5,7.1875,-7.1875
50,1.0,1,0,1,0,1,0,0,0,0, Chamberí , Almagro ,1671,2327,2,14.0,8,0,700.0,1025.0,325.0,-325.0,46.42857142857143,-46.42857142857143
50,1.0,1,2,0,0,1,1,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,1,16.0,7,0,800.0,1625.0,825.0,-825.0,103.125,-103.125
51,1.0,1,2,0,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,3,16.666666666666668,6,0,850.0,1050.0,200.0,-200.0,23.529411764705884,-23.529411764705884
100,2.0,1,2,0,1,1,1,1,0,0, Moncloa , Argüelles ,2151,1727,4,24.5,6,0,2450.0,1075.0,1375.0,1375.0,56.12244897959184,56.12244897959184
48,2.0,1,4,0,0,0,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,1,14.479166666666664,7,0,695.0,792.5,97.5,-97.5,14.028776978417266,-14.028776978417266
32,2.0,1,1,0,0,0,0,0,0,0, Retiro , Pacífico ,1790,1185,0,25.0,5,0,800.0,740.0,60.0,60.0,7.5,7.5
65,2.0,1,2,0,1,0,1,1,0,0, Latina , Lucero ,992,964,3,13.846153846153848,2,0,900.0,825.0,75.0,75.0,8.333333333333334,8.333333333333334
30,1.0,1,3,0,1,1,1,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,30.0,7,0,900.0,1577.5,677.5,-677.5,75.27777777777777,-75.27777777777777
206,5.0,3,5,1,0,1,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,3,15.533980582524274,7,0,3200.0,2400.0,800.0,800.0,25.0,25.0
60,1.0,1,3,0,1,1,1,0,0,1, Chamberí , Vallehermoso ,1671,1693,4,24.83333333333333,6,0,1490.0,1425.0,65.0,65.0,4.3624161073825505,4.3624161073825505
78,3.0,1,1,0,1,1,1,0,0,0, Retiro , Pacífico ,1790,1185,4,19.23076923076923,5,0,1500.0,1200.0,300.0,300.0,20.0,20.0
105,3.0,3,3,0,1,1,1,0,0,0, Chamberí , Trafalgar ,1671,1474,2,18.571428571428573,7,0,1950.0,2175.0,225.0,-225.0,11.538461538461538,-11.538461538461538
85,2.0,2,1,0,0,0,1,0,0,0, Moncloa , Argüelles ,2151,1727,0,17.647058823529417,6,0,1500.0,1395.0,105.0,105.0,7.0,7.0
209,2.0,3,1,0,1,1,1,1,0,0, Centro , Palacio ,1355,1370,4,12.440191387559807,6,0,2600.0,1450.0,1150.0,1150.0,44.23076923076923,44.23076923076923
62,1.0,1,2,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,3,16.93548387096774,6,0,1050.0,875.0,175.0,175.0,16.666666666666668,16.666666666666668
80,2.0,2,4,1,1,1,0,0,0,0, Moncloa , Argüelles ,2151,1727,3,16.25,6,0,1300.0,1425.0,125.0,-125.0,9.615384615384615,-9.615384615384615
118,3.0,2,3,1,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,19.491525423728813,8,0,2300.0,2400.0,100.0,-100.0,4.3478260869565215,-4.3478260869565215
36,1.0,1,1,0,0,1,1,0,1,0, Tetuán , Valdeacederas ,1190,934,2,21.66666666666667,5,0,780.0,940.0,160.0,-160.0,20.512820512820515,-20.512820512820515
92,3.0,1,2,1,0,1,1,0,0,0, Latina , Lucero ,992,964,2,11.956521739130435,2,0,1100.0,1200.0,100.0,-100.0,9.090909090909092,-9.090909090909092
50,1.0,1,6,1,0,1,1,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,17.0,7,0,850.0,1350.0,500.0,-500.0,58.8235294117647,-58.8235294117647
150,3.0,3,3,0,1,1,1,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,21.0,8,0,3150.0,3859.5,709.5,-709.5,22.523809523809526,-22.523809523809526
156,3.0,3,3,1,1,1,1,0,0,1, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,6,17.94871794871795,6,0,2800.0,2249.5,550.5,550.5,19.660714285714285,19.660714285714285
117,2.0,2,3,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,3,17.94871794871795,7,0,2100.0,1700.0,400.0,400.0,19.047619047619047,19.047619047619047
145,4.0,3,1,1,1,1,1,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,3,11.724137931034482,6,0,1700.0,1800.0,100.0,-100.0,5.882352941176471,-5.882352941176471
150,2.0,2,3,1,1,1,1,1,1,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,5,10.0,6,0,1500.0,1350.0,150.0,150.0,10.0,10.0
134,3.0,3,1,0,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,13.432835820895527,6,0,1800.0,1550.0,250.0,250.0,13.88888888888889,13.88888888888889
90,3.0,2,5,0,0,1,1,1,0,0, Moncloa , Casa de Campo ,2151,1288,3,15.555555555555555,4,0,1400.0,1275.0,125.0,125.0,8.928571428571429,8.928571428571429
52,2.0,1,1,0,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,25.0,8,0,1300.0,1250.0,50.0,50.0,3.8461538461538463,3.8461538461538463
120,3.0,2,4,0,1,1,1,0,1,0, Centro , Palacio ,1355,1370,4,19.166666666666668,6,0,2300.0,1375.0,925.0,925.0,40.21739130434783,40.21739130434783
60,1.0,1,0,0,0,1,0,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,2,14.166666666666664,5,0,850.0,912.0,62.0,-62.0,7.294117647058823,-7.294117647058823
110,2.0,2,1,1,1,1,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,5,20.454545454545453,8,0,2250.0,2250.0,0.0,0.0,0.0,0.0
48,1.0,1,2,0,0,0,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,2,28.64583333333333,8,0,1375.0,950.0,425.0,425.0,30.90909090909091,30.90909090909091
96,2.0,2,1,0,1,1,1,1,0,0, Barrio de Salamanca , Guindalera ,2079,1349,5,12.395833333333336,6,0,1190.0,1195.0,5.0,-5.0,0.42016806722689076,-0.42016806722689076
38,1.0,1,2,0,1,1,1,0,0,0, Tetuán , Valdeacederas ,1190,934,4,31.28947368421053,5,0,1189.0,1300.0,111.0,-111.0,9.335576114381833,-9.335576114381833
144,3.0,2,1,0,1,1,1,0,1,0, Centro , Sol ,1355,1312,4,11.111111111111109,6,0,1600.0,1300.0,300.0,300.0,18.75,18.75
240,5.0,3,1,1,0,1,1,1,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,12.083333333333336,6,0,2900.0,2650.0,250.0,250.0,8.620689655172415,8.620689655172415
55,0.0,1,2,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,17.272727272727273,8,0,950.0,840.0,110.0,110.0,11.578947368421053,11.578947368421053
88,2.0,2,8,0,1,1,1,1,0,1, Usera , San Fermín ,932,917,5,13.636363636363635,1,0,1200.0,1875.0,675.0,-675.0,56.25,-56.25
82,3.0,1,2,0,0,0,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,0,16.463414634146346,6,0,1350.0,1200.0,150.0,150.0,11.11111111111111,11.11111111111111
80,1.0,1,5,0,1,0,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,1,27.0,8,0,2160.0,1425.0,735.0,735.0,34.02777777777778,34.02777777777778
80,3.0,1,2,0,0,0,1,0,0,0, Latina , Aluche ,992,920,2,11.875,1,0,950.0,950.0,0.0,0.0,0.0,0.0
120,2.0,1,5,1,1,1,1,0,1,0, Moncloa , Argüelles ,2151,1727,4,13.333333333333336,6,0,1600.0,1625.0,25.0,-25.0,1.5625,-1.5625
100,2.0,2,6,0,1,1,1,1,0,1, San Blas , Rejas ,1071,968,8,12.0,2,0,1200.0,1550.0,350.0,-350.0,29.166666666666668,-29.166666666666668
52,2.0,1,3,0,0,1,1,0,0,0, Arganzuela , Chopera ,1094,981,2,16.346153846153847,5,0,850.0,1062.5,212.5,-212.5,25.0,-25.0
