sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price,predictions_lgb,residuals_lgb_abs,residuals_lgb,resid_percent_lgb,resid_percent_lgb_abs
47,1.0,1,4,0,1,1,1,0,0,1, Centro , Lavapiés-Embajadores ,1355,1106,4,18.72340425531915,6,0,880.0,975.8082686747192,95.80826867471922,-95.80826867471922,-10.887303258490821,10.887303258490821
80,3.0,2,3,1,1,0,1,0,1,0, Arganzuela , Palos de Moguer ,1094,1075,3,21.25,6,0,1700.0,1597.039755727946,102.96024427205407,102.96024427205407,6.056484957179651,6.056484957179651
78,2.0,2,1,1,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,26.923076923076927,8,0,2100.0,2143.4955495177064,43.49554951770642,-43.49554951770642,-2.0712166437003057,2.0712166437003057
56,1.0,1,1,0,1,1,1,0,0,0, San Blas , Rejas ,1071,968,5,14.196428571428573,2,0,795.0,811.1446882769226,16.14468827692258,-16.14468827692258,-2.030778399612903,2.030778399612903
65,1.0,1,3,0,0,0,1,0,1,0, Centro , Palacio ,1355,1370,2,12.307692307692307,6,0,800.0,1021.5965918669309,221.5965918669309,-221.5965918669309,-27.699573983366363,27.699573983366363
67,1.0,1,2,0,1,1,1,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,17.388059701492537,7,0,1165.0,1270.7335808380456,105.73358083804555,-105.73358083804555,-9.075843848759275,9.075843848759275
38,0.0,1,5,0,1,1,0,0,0,0, Centro , Sol ,1355,1312,3,18.42105263157895,6,0,700.0,663.2227023960469,36.777297603953116,36.777297603953116,5.253899657707588,5.253899657707588
80,3.0,2,4,0,0,1,1,0,0,0, Carabanchel , San Isidro ,892,951,2,12.5,3,0,1000.0,1014.4209601730929,14.420960173092908,-14.420960173092908,-1.4420960173092907,1.4420960173092907
170,3.0,2,9,1,1,1,1,1,1,1, Centro , Malasaña-Universidad ,1355,1313,7,22.352941176470583,7,0,3800.0,2724.630586855759,1075.3694131442412,1075.3694131442412,28.299195082743193,28.299195082743193
65,1.0,1,2,1,1,0,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,2,16.923076923076927,8,0,1100.0,1470.1268502353087,370.12685023530867,-370.12685023530867,-33.647895475937155,33.647895475937155
110,3.0,2,4,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,3,13.636363636363635,6,0,1500.0,1733.1608205231419,233.16082052314187,-233.16082052314187,-15.544054701542793,15.544054701542793
99,2.0,1,1,0,1,1,1,1,0,0, Moncloa , Argüelles ,2151,1727,4,33.333333333333336,6,0,3300.0,2604.3411855931026,695.6588144068974,695.6588144068974,21.08057013354234,21.08057013354234
108,2.0,2,1,1,0,1,1,0,1,1, Tetuán , Cuatro Caminos ,1190,1373,4,12.962962962962965,6,0,1400.0,1547.869498792896,147.8694987928959,-147.8694987928959,-10.562107056635421,10.562107056635421
60,2.0,1,3,0,0,0,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,0,17.5,8,0,1050.0,1163.251939260417,113.25193926041698,-113.25193926041698,-10.785898977182569,10.785898977182569
68,1.0,1,4,1,0,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,2,13.235294117647056,7,0,900.0,1211.1988055845281,311.19880558452815,-311.19880558452815,-34.577645064947575,34.577645064947575
75,2.0,1,1,0,1,0,1,0,1,0, Centro , Palacio ,1355,1370,3,17.2,6,0,1290.0,1210.7217617710746,79.27823822892537,79.27823822892537,6.145599862707393,6.145599862707393
50,1.0,1,1,1,1,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,4,19.0,7,0,950.0,970.3435919382704,20.34359193827038,-20.34359193827038,-2.1414307303442506,2.1414307303442506
140,3.0,2,6,1,1,1,1,0,1,1, Barrio de Salamanca , Castellana ,2079,2512,6,16.785714285714285,8,0,2350.0,2533.157351047494,183.1573510474941,-183.1573510474941,-7.793929831808259,7.793929831808259
60,3.0,1,2,0,1,0,1,1,0,0, Puente de Vallecas , Entrevías ,775,945,3,14.166666666666664,1,0,850.0,824.976249685146,25.023750314854055,25.023750314854055,2.9439706252769478,2.9439706252769478
90,3.0,1,1,0,0,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,3,15.555555555555555,7,0,1400.0,1421.6782767951415,21.678276795141528,-21.678276795141528,-1.5484483425101092,1.5484483425101092
46,1.0,1,3,0,1,1,1,0,0,0, Centro , Palacio ,1355,1370,3,19.02173913043478,6,0,875.0,844.6924709864018,30.30752901359824,30.30752901359824,3.4637176015540847,3.4637176015540847
52,2.0,1,2,0,1,0,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,23.07692307692308,6,0,1200.0,1004.0526502469996,195.94734975300037,195.94734975300037,16.32894581275003,16.32894581275003
60,1.0,1,1,1,1,0,1,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,2,20.83333333333333,8,0,1250.0,1985.394091452964,735.394091452964,-735.394091452964,-58.831527316237114,58.831527316237114
51,2.0,1,1,0,1,1,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,3,15.68627450980392,6,0,800.0,1079.7241915023837,279.72419150238375,-279.72419150238375,-34.96552393779797,34.96552393779797
118,1.0,1,5,0,0,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,15.677966101694913,6,0,1850.0,1455.3883888793905,394.6116111206095,394.6116111206095,21.330357357870785,21.330357357870785
124,3.0,2,2,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,15.725806451612904,8,0,1950.0,2611.20523784674,661.2052378467401,-661.2052378467401,-33.907960915217444,33.907960915217444
170,4.0,2,1,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,5,17.058823529411768,7,0,2900.0,2596.430033480733,303.5699665192669,303.5699665192669,10.467929879974722,10.467929879974722
115,3.0,2,1,1,0,1,1,1,0,0, Moratalaz , Media Legua ,956,995,3,10.434782608695652,2,0,1200.0,1102.4331202811275,97.56687971887254,97.56687971887254,8.130573309906046,8.130573309906046
53,1.0,1,3,0,1,1,1,1,0,1, Tetuán , Valdeacederas ,1190,934,5,18.867924528301888,5,0,1000.0,1000.6125443816125,0.6125443816124516,-0.6125443816124516,-0.061254438161245164,0.061254438161245164
40,1.0,1,2,0,1,1,1,0,0,0, Tetuán , Bellas Vistas ,1190,969,3,19.375,5,0,775.0,700.627067035235,74.37293296476503,74.37293296476503,9.596507479324519,9.596507479324519
35,1.0,1,2,0,1,0,0,0,0,0, Chamberí , Gaztambide ,1671,1448,2,20.0,6,0,700.0,916.8966675028698,216.89666750286983,-216.89666750286983,-30.985238214695688,30.985238214695688
70,1.0,1,1,0,0,1,1,0,1,1, Centro , Palacio ,1355,1370,3,17.142857142857142,6,0,1200.0,1188.305681538774,11.694318461225976,11.694318461225976,0.974526538435498,0.974526538435498
50,2.0,1,0,0,0,0,1,1,0,0, Moncloa , Valdezarza ,2151,1239,1,19.0,4,0,950.0,798.4293601749333,151.57063982506668,151.57063982506668,15.954804192112283,15.954804192112283
70,2.0,1,1,0,1,1,1,0,0,1, Tetuán , Valdeacederas ,1190,934,3,12.857142857142858,5,0,900.0,1059.4003823424032,159.4003823424032,-159.4003823424032,-17.711153593600354,17.711153593600354
90,2.0,2,4,0,0,0,1,0,0,1, San Blas , Rosas ,1071,1051,3,11.111111111111109,1,0,1000.0,917.3640164327119,82.63598356728812,82.63598356728812,8.263598356728814,8.263598356728814
170,4.0,3,2,1,1,1,1,0,0,1, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,5,15.294117647058822,6,0,2600.0,3203.292919280911,603.2929192809111,-603.2929192809111,-23.20357381849658,23.20357381849658
36,1.0,1,1,0,1,1,1,0,0,0, Tetuán , Berruguete ,1190,935,3,20.13888888888889,5,0,725.0,776.7701935687301,51.770193568730065,-51.770193568730065,-7.140716354307595,7.140716354307595
66,3.0,2,0,0,0,1,1,0,0,0, Tetuán , Ventilla-Almenara ,1190,1189,2,15.151515151515152,5,0,1000.0,1196.3517790945425,196.3517790945425,-196.3517790945425,-19.63517790945425,19.63517790945425
82,2.0,2,2,1,1,1,1,0,0,0, Tetuán , Ventilla-Almenara ,1190,1189,4,18.170731707317074,5,0,1490.0,1397.6348019710617,92.36519802893827,92.36519802893827,6.199006579123374,6.199006579123374
40,1.0,1,3,0,0,0,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,1,21.25,6,0,850.0,800.1527867039109,49.84721329608908,49.84721329608908,5.86437803483401,5.86437803483401
75,1.0,1,3,0,1,1,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,4,21.33333333333333,7,0,1600.0,1213.0362072626895,386.96379273731054,386.96379273731054,24.185237046081912,24.185237046081912
100,1.0,2,5,0,1,1,1,1,0,1, Centro , Chueca-Justicia ,1355,1709,5,21.0,8,0,2100.0,2006.8672944311397,93.13270556886027,93.13270556886027,4.434890741374299,4.434890741374299
70,2.0,2,0,0,0,1,1,0,0,0, Tetuán , Bellas Vistas ,1190,969,1,11.428571428571427,5,0,800.0,1080.722794643907,280.72279464390704,-280.72279464390704,-35.09034933048838,35.09034933048838
32,1.0,1,2,0,0,0,0,0,0,0, Centro , Sol ,1355,1312,1,31.25,6,0,1000.0,839.4079465272029,160.59205347279715,160.59205347279715,16.059205347279715,16.059205347279715
50,1.0,1,3,0,1,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,3,19.0,7,0,950.0,976.2133983795361,26.213398379536102,-26.213398379536102,-2.7593050925827476,2.7593050925827476
54,3.0,1,3,0,1,0,1,0,0,1, Ciudad Lineal , Quintana ,1263,1072,3,15.74074074074074,4,0,850.0,978.802307307343,128.80230730734297,-128.80230730734297,-15.153212624393289,15.153212624393289
85,2.0,2,7,1,1,1,0,1,0,0, Chamartín , Prosperidad ,1950,1203,5,14.117647058823529,5,0,1200.0,1288.902894258006,88.90289425800597,-88.90289425800597,-7.4085745215004986,7.4085745215004986
60,1.0,1,5,0,0,1,0,1,0,0, Arganzuela , Imperial ,1094,1092,3,17.5,5,0,1050.0,1001.0282772476837,48.97172275231628,48.97172275231628,4.663973595458693,4.663973595458693
164,2.0,2,7,0,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,15.853658536585364,8,0,2600.0,2567.252510169601,32.74748983039899,32.74748983039899,1.2595188396307304,1.2595188396307304
45,1.0,1,0,0,1,1,0,0,1,0, Centro , Huertas-Cortes ,1355,1450,4,24.444444444444446,7,0,1100.0,986.249789164163,113.75021083583704,113.75021083583704,10.340928257803368,10.340928257803368
60,2.0,1,3,1,0,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,3,18.166666666666668,7,0,1090.0,1187.498620853725,97.49862085372501,-97.49862085372501,-8.944827601259174,8.944827601259174
100,1.0,2,0,0,1,0,1,1,0,0, Retiro , Pacífico ,1790,1185,4,11.5,5,0,1150.0,1285.6477606242393,135.64776062423925,-135.64776062423925,-11.795457445586022,11.795457445586022
86,2.0,2,3,0,1,1,1,0,0,0, Centro , Palacio ,1355,1370,3,16.802325581395348,6,0,1445.0,1442.1686984703126,2.83130152968738,2.83130152968738,0.19593782212369412,0.19593782212369412
90,3.0,2,3,0,1,1,1,1,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,20.555555555555557,6,0,1850.0,2168.0701765707513,318.0701765707513,-318.0701765707513,-17.192982517337907,17.192982517337907
86,2.0,2,3,0,1,1,1,0,0,0, Chamberí , Gaztambide ,1671,1448,4,16.27906976744186,6,0,1400.0,1622.8319919710127,222.8319919710127,-222.8319919710127,-15.916570855072337,15.916570855072337
75,2.0,2,6,0,0,1,1,0,0,0, Usera , Orcasitas ,932,949,3,10.933333333333335,1,0,820.0,871.5680407506296,51.56804075062962,-51.56804075062962,-6.288785457393857,6.288785457393857
35,1.0,1,6,0,1,1,0,0,0,0, Arganzuela , Delicias ,1094,1116,3,22.857142857142854,5,0,800.0,834.103483331269,34.10348333126899,-34.10348333126899,-4.262935416408624,4.262935416408624
60,2.0,1,3,0,1,1,1,1,0,1, Chamartín , Prosperidad ,1950,1203,5,18.33333333333333,5,0,1100.0,1090.7317200464138,9.268279953586216,9.268279953586216,0.8425709048714741,0.8425709048714741
150,4.0,2,7,1,0,1,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,4,10.666666666666666,3,0,1600.0,1645.3172439183552,45.31724391835519,-45.31724391835519,-2.8323277448971993,2.8323277448971993
118,1.0,2,5,1,1,1,0,0,0,0, Chamberí , Almagro ,1671,2327,3,12.288135593220339,8,0,1450.0,2462.7797031687974,1012.7797031687974,-1012.7797031687974,-69.84687608060672,69.84687608060672
55,1.0,1,3,0,0,1,0,0,0,0, Centro , Sol ,1355,1312,2,13.636363636363635,6,0,750.0,871.2588648819617,121.2588648819617,-121.2588648819617,-16.167848650928228,16.167848650928228
112,3.0,2,5,0,1,0,1,0,1,0, Chamberí , Almagro ,1671,2327,3,16.964285714285715,8,0,1900.0,2014.4728595230113,114.47285952301127,-114.47285952301127,-6.024887343316382,6.024887343316382
110,3.0,2,2,0,1,1,1,0,0,1, Tetuán , Valdeacederas ,1190,934,5,12.272727272727273,5,0,1350.0,1289.1152056170893,60.88479438291074,60.88479438291074,4.509984769104499,4.509984769104499
184,2.0,3,3,0,1,1,1,0,1,1, Chamberí , Almagro ,1671,2327,4,24.456521739130434,8,0,4500.0,3559.6854555340774,940.3145444659226,940.3145444659226,20.89587876590939,20.89587876590939
35,1.0,1,3,0,0,0,0,0,0,0, Chamberí , Trafalgar ,1671,1474,1,20.714285714285715,7,0,725.0,697.7388350256912,27.261164974308826,27.261164974308826,3.760160686111562,3.760160686111562
160,4.0,3,4,1,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,3,14.375,6,0,2300.0,2712.444607176133,412.4446071761331,-412.4446071761331,-17.932374225049266,17.932374225049266
52,1.0,1,3,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,4,25.961538461538463,7,0,1350.0,1068.4495518834087,281.55044811659127,281.55044811659127,20.855588749377134,20.855588749377134
54,1.0,1,4,0,1,1,0,0,0,0, Centro , Sol ,1355,1312,3,14.814814814814815,6,0,800.0,893.3608867885041,93.3608867885041,-93.3608867885041,-11.670110848563013,11.670110848563013
55,2.0,1,3,0,1,1,1,0,1,0, Tetuán , Valdeacederas ,1190,934,4,21.63636363636364,5,0,1190.0,855.2867031407212,334.7132968592788,334.7132968592788,28.127167803300736,28.127167803300736
85,3.0,1,6,0,1,1,1,1,1,0, Hortaleza , Pinar del Rey ,2693,1126,5,11.529411764705882,2,0,980.0,1019.954096836716,39.95409683671596,-39.95409683671596,-4.076948656807751,4.076948656807751
85,3.0,1,2,0,1,0,1,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,2,17.058823529411768,6,0,1450.0,1499.3620175571928,49.36201755719276,-49.36201755719276,-3.4042770729098453,3.4042770729098453
45,2.0,1,2,0,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,2,22.222222222222218,8,0,1000.0,1249.5685764935251,249.56857649352514,-249.56857649352514,-24.956857649352514,24.956857649352514
100,4.0,1,2,0,0,1,1,0,0,1, Centro , Malasaña-Universidad ,1355,1313,2,22.0,7,0,2200.0,2000.2343825898793,199.76561741012074,199.76561741012074,9.08025533682367,9.08025533682367
45,2.0,1,0,0,0,0,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,0,22.222222222222218,7,0,1000.0,854.4413432345042,145.5586567654958,145.5586567654958,14.555865676549582,14.555865676549582
82,1.0,1,4,0,1,1,1,1,0,0, Chamartín , Nueva España ,1950,2310,4,18.29268292682927,6,0,1500.0,1308.0527354567046,191.94726454329543,191.94726454329543,12.79648430288636,12.79648430288636
140,4.0,2,0,0,0,1,1,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,1,12.071428571428573,6,0,1690.0,2040.684498538001,350.684498538001,-350.684498538001,-20.750562043668697,20.750562043668697
40,1.0,1,0,0,0,1,1,0,0,0, Ciudad Lineal , Concepción ,1263,1073,3,19.375,4,0,775.0,923.9551521850362,148.95515218503624,-148.95515218503624,-19.22001963677887,19.22001963677887
69,1.0,1,2,0,1,1,1,1,1,0, Chamberí , Almagro ,1671,2327,4,21.73913043478261,8,0,1500.0,1609.8843475346534,109.88434753465344,-109.88434753465344,-7.325623168976896,7.325623168976896
130,2.0,3,4,0,1,1,1,1,0,0, Barrio de Salamanca , Castellana ,2079,2512,4,19.615384615384613,8,0,2550.0,2920.4234125489756,370.42341254897565,-370.42341254897565,-14.526408335253945,14.526408335253945
180,4.0,3,6,1,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,5,15.833333333333336,6,0,2850.0,2660.600812345519,189.399187654481,189.399187654481,6.645585531736176,6.645585531736176
73,1.0,1,2,1,1,1,1,1,0,1, Chamartín , Castilla ,1950,1451,5,15.068493150684931,5,0,1100.0,1168.9245461416324,68.92454614163239,-68.92454614163239,-6.2658678310574905,6.2658678310574905
87,2.0,2,4,1,1,0,0,0,0,0, Chamartín , Prosperidad ,1950,1203,3,14.942528735632186,5,0,1300.0,1397.494783799421,97.49478379942093,-97.49478379942093,-7.49959875380161,7.49959875380161
60,1.0,1,4,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,4,18.33333333333333,7,0,1100.0,1112.0178151724876,12.017815172487644,-12.017815172487644,-1.0925286520443314,1.0925286520443314
35,1.0,1,3,0,1,1,1,0,1,0, Centro , Sol ,1355,1312,3,25.57142857142857,6,0,895.0,835.5688321293512,59.43116787064878,59.43116787064878,6.640353952027796,6.640353952027796
140,3.0,2,5,1,1,1,1,1,0,0, Chamartín , Ciudad Jardín ,1950,1529,4,16.428571428571427,7,0,2300.0,2402.6543286806764,102.65432868067637,-102.65432868067637,-4.463231681768538,4.463231681768538
63,2.0,1,2,0,1,1,1,1,0,0, Puente de Vallecas , San Diego ,775,729,4,15.793650793650794,3,0,995.0,806.0522711591641,188.9477288408359,188.9477288408359,18.9897214915413,18.9897214915413
70,3.0,1,6,0,0,1,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,1,17.142857142857142,6,0,1200.0,1250.2042782524943,50.204278252494305,-50.204278252494305,-4.183689854374525,4.183689854374525
184,4.0,3,8,1,1,1,1,0,1,0, Chamberí , Vallehermoso ,1671,1693,5,13.858695652173912,6,0,2550.0,2877.5626598173853,327.56265981738534,-327.56265981738534,-12.845594502642562,12.845594502642562
120,2.0,2,2,1,1,1,1,0,1,0, Chamberí , Trafalgar ,1671,1474,4,29.08333333333333,7,0,3490.0,2245.0673946607026,1244.9326053392974,1244.9326053392974,35.67142135642686,35.67142135642686
72,2.0,2,1,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,4,21.527777777777782,7,0,1550.0,1692.3390789568198,142.33907895681978,-142.33907895681978,-9.183166384310953,9.183166384310953
65,1.0,1,2,0,1,0,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,3,15.384615384615385,6,0,1000.0,1061.242904441045,61.242904441045084,-61.242904441045084,-6.124290444104508,6.124290444104508
101,2.0,2,1,0,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,18.811881188118807,8,0,1900.0,1999.3465852567622,99.34658525676218,-99.34658525676218,-5.228767645092747,5.228767645092747
35,1.0,1,2,0,1,1,1,0,0,1, Tetuán , Valdeacederas ,1190,934,3,18.0,5,0,630.0,747.8276932342702,117.82769323427021,-117.82769323427021,-18.70280844988416,18.70280844988416
80,1.0,1,0,0,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,4,22.5,6,0,1800.0,1187.8253826911207,612.1746173088793,612.1746173088793,34.00970096160441,34.00970096160441
42,1.0,1,1,0,0,0,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,0,34.52380952380953,7,0,1450.0,918.970242021283,531.029757978717,531.029757978717,36.62274192956669,36.62274192956669
140,3.0,2,6,0,0,1,1,1,0,0, Tetuán , Bellas Vistas ,1190,969,4,11.785714285714285,5,0,1650.0,1486.9049387253328,163.09506127466716,163.09506127466716,9.884549168161646,9.884549168161646
40,1.0,1,0,0,0,0,0,0,0,0, Chamberí , Gaztambide ,1671,1448,1,22.25,6,0,890.0,697.0048987369959,192.99510126300413,192.99510126300413,21.68484283853979,21.68484283853979
214,4.0,4,2,1,1,1,1,0,0,1, Tetuán , Cuatro Caminos ,1190,1373,5,12.38317757009346,6,0,2650.0,3319.4257404730333,669.4257404730333,-669.4257404730333,-25.2613486970956,25.2613486970956
45,1.0,1,0,0,0,1,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,20.0,6,0,900.0,697.3429043262756,202.65709567372437,202.65709567372437,22.517455074858262,22.517455074858262
75,2.0,1,1,0,1,1,0,0,0,1, Centro , Palacio ,1355,1370,4,11.986666666666665,6,0,899.0,981.842290276165,82.84229027616504,-82.84229027616504,-9.21493773928421,9.21493773928421
88,3.0,2,2,0,1,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,2,23.863636363636363,8,0,2100.0,2367.13970854579,267.1397085457902,-267.1397085457902,-12.720938502180486,12.720938502180486
34,1.0,1,0,0,0,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,1,26.470588235294123,6,0,900.0,899.8407353573025,0.15926464269750795,0.15926464269750795,0.017696071410834218,0.017696071410834218
114,2.0,2,1,0,1,1,1,0,1,0, Arganzuela , Imperial ,1094,1092,5,12.280701754385964,5,0,1400.0,1293.3903510849793,106.60964891502067,106.60964891502067,7.614974922501476,7.614974922501476
120,3.0,2,2,1,1,0,1,1,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,20.83333333333333,8,0,2500.0,2310.2948968204646,189.7051031795354,189.7051031795354,7.588204127181416,7.588204127181416
63,3.0,1,3,0,1,0,1,0,0,0, Chamberí , Gaztambide ,1671,1448,1,19.047619047619047,6,0,1200.0,1398.190578245416,198.19057824541596,-198.19057824541596,-16.51588152045133,16.51588152045133
160,5.0,3,1,0,0,0,1,0,0,0, Chamberí , Trafalgar ,1671,1474,1,13.75,7,0,2200.0,2735.361151517206,535.361151517206,-535.361151517206,-24.334597796236636,24.334597796236636
38,1.0,1,0,0,0,1,0,0,0,0, Centro , Palacio ,1355,1370,1,19.473684210526315,6,0,740.0,741.3742133576656,1.3742133576655533,-1.3742133576655533,-0.18570450779264233,0.18570450779264233
75,2.0,1,4,0,1,1,0,1,1,0, Carabanchel , San Isidro ,892,951,5,12.333333333333336,3,0,925.0,921.9641448166251,3.035855183374906,3.035855183374906,0.32820056036485473,0.32820056036485473
150,4.0,3,3,0,1,1,1,0,0,1, Hortaleza , Conde Orgaz-Piovera ,2693,4039,6,16.666666666666668,5,0,2500.0,2433.702678203576,66.29732179642406,66.29732179642406,2.6518928718569623,2.6518928718569623
60,2.0,1,1,0,0,0,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,0,21.66666666666667,7,0,1300.0,1191.7807339411709,108.21926605882913,108.21926605882913,8.32455892760224,8.32455892760224
60,3.0,1,2,0,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,2,21.66666666666667,6,0,1300.0,1417.8949018568753,117.89490185687532,-117.89490185687532,-9.068838604375026,9.068838604375026
80,2.0,1,2,0,0,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,2,15.0,7,0,1200.0,1074.6958540402725,125.30414595972752,125.30414595972752,10.442012163310627,10.442012163310627
70,2.0,1,0,1,1,1,1,0,0,0, Carabanchel , Opañel ,892,885,3,15.714285714285715,4,0,1100.0,885.4330816508942,214.56691834910578,214.56691834910578,19.506083486282343,19.506083486282343
70,1.0,1,0,1,1,1,0,1,0,0, Chamberí , Almagro ,1671,2327,6,17.857142857142858,8,0,1250.0,1310.6165953188297,60.616595318829695,-60.616595318829695,-4.849327625506375,4.849327625506375
