sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price,predictions_tuned_Xgb,residuals_tuned_Xgb_abs,residuals_tuned_Xgb,resid_percent_Xgb,resid_percent_Xgb_abs
48,2.0,1,4,0,0,0,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,1,14.479166666666664,7,0,695.0,893,198.0,-198.0,-28.489208633093526,28.489208633093526
32,2.0,1,1,0,0,0,0,0,0,0, Retiro , Pacífico ,1790,1185,0,25.0,5,0,800.0,747,53.0,53.0,6.625,6.625
65,2.0,1,2,0,1,0,1,1,0,0, Latina , Lucero ,992,964,3,13.846153846153848,2,0,900.0,804,96.0,96.0,10.666666666666666,10.666666666666666
30,1.0,1,3,0,1,1,1,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,30.0,7,0,900.0,1112,212.0,-212.0,-23.555555555555557,23.555555555555557
206,5.0,3,5,1,0,1,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,3,15.533980582524274,7,0,3200.0,3026,174.0,174.0,5.4375,5.4375
60,1.0,1,3,0,1,1,1,0,0,1, Chamberí , Vallehermoso ,1671,1693,4,24.83333333333333,6,0,1490.0,1274,216.0,216.0,14.496644295302014,14.496644295302014
78,3.0,1,1,0,1,1,1,0,0,0, Retiro , Pacífico ,1790,1185,4,19.23076923076923,5,0,1500.0,1287,213.0,213.0,14.2,14.2
105,3.0,3,3,0,1,1,1,0,0,0, Chamberí , Trafalgar ,1671,1474,2,18.571428571428573,7,0,1950.0,2131,181.0,-181.0,-9.282051282051283,9.282051282051283
85,2.0,2,1,0,0,0,1,0,0,0, Moncloa , Argüelles ,2151,1727,0,17.647058823529417,6,0,1500.0,1594,94.0,-94.0,-6.266666666666667,6.266666666666667
209,2.0,3,1,0,1,1,1,1,0,0, Centro , Palacio ,1355,1370,4,12.440191387559807,6,0,2600.0,2728,128.0,-128.0,-4.923076923076923,4.923076923076923
62,1.0,1,2,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,3,16.93548387096774,6,0,1050.0,980,70.0,70.0,6.666666666666667,6.666666666666667
80,2.0,2,4,1,1,1,0,0,0,0, Moncloa , Argüelles ,2151,1727,3,16.25,6,0,1300.0,1504,204.0,-204.0,-15.692307692307692,15.692307692307692
118,3.0,2,3,1,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,19.491525423728813,8,0,2300.0,2101,199.0,199.0,8.652173913043478,8.652173913043478
36,1.0,1,1,0,0,1,1,0,1,0, Tetuán , Valdeacederas ,1190,934,2,21.66666666666667,5,0,780.0,708,72.0,72.0,9.23076923076923,9.23076923076923
92,3.0,1,2,1,0,1,1,0,0,0, Latina , Lucero ,992,964,2,11.956521739130435,2,0,1100.0,996,104.0,104.0,9.454545454545455,9.454545454545455
50,1.0,1,6,1,0,1,1,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,17.0,7,0,850.0,1099,249.0,-249.0,-29.294117647058822,29.294117647058822
150,3.0,3,3,0,1,1,1,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,21.0,8,0,3150.0,2904,246.0,246.0,7.809523809523809,7.809523809523809
156,3.0,3,3,1,1,1,1,0,0,1, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,6,17.94871794871795,6,0,2800.0,2557,243.0,243.0,8.678571428571429,8.678571428571429
117,2.0,2,3,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,3,17.94871794871795,7,0,2100.0,1966,134.0,134.0,6.380952380952381,6.380952380952381
145,4.0,3,1,1,1,1,1,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,3,11.724137931034482,6,0,1700.0,2288,588.0,-588.0,-34.588235294117645,34.588235294117645
150,2.0,2,3,1,1,1,1,1,1,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,5,10.0,6,0,1500.0,1949,449.0,-449.0,-29.933333333333334,29.933333333333334
134,3.0,3,1,0,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,13.432835820895527,6,0,1800.0,2316,516.0,-516.0,-28.666666666666668,28.666666666666668
90,3.0,2,5,0,0,1,1,1,0,0, Moncloa , Casa de Campo ,2151,1288,3,15.555555555555555,4,0,1400.0,1332,68.0,68.0,4.857142857142857,4.857142857142857
52,2.0,1,1,0,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,25.0,8,0,1300.0,1313,13.0,-13.0,-1.0,1.0
120,3.0,2,4,0,1,1,1,0,1,0, Centro , Palacio ,1355,1370,4,19.166666666666668,6,0,2300.0,1757,543.0,543.0,23.608695652173914,23.608695652173914
60,1.0,1,0,0,0,1,0,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,2,14.166666666666664,5,0,850.0,921,71.0,-71.0,-8.352941176470589,8.352941176470589
110,2.0,2,1,1,1,1,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,5,20.454545454545453,8,0,2250.0,2264,14.0,-14.0,-0.6222222222222222,0.6222222222222222
48,1.0,1,2,0,0,0,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,2,28.64583333333333,8,0,1375.0,983,392.0,392.0,28.509090909090908,28.509090909090908
96,2.0,2,1,0,1,1,1,1,0,0, Barrio de Salamanca , Guindalera ,2079,1349,5,12.395833333333336,6,0,1190.0,1277,87.0,-87.0,-7.310924369747899,7.310924369747899
38,1.0,1,2,0,1,1,1,0,0,0, Tetuán , Valdeacederas ,1190,934,4,31.28947368421053,5,0,1189.0,736,453.0,453.0,38.09924306139613,38.09924306139613
144,3.0,2,1,0,1,1,1,0,1,0, Centro , Sol ,1355,1312,4,11.111111111111109,6,0,1600.0,1933,333.0,-333.0,-20.8125,20.8125
240,5.0,3,1,1,0,1,1,1,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,12.083333333333336,6,0,2900.0,2742,158.0,158.0,5.448275862068965,5.448275862068965
55,0.0,1,2,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,17.272727272727273,8,0,950.0,1008,58.0,-58.0,-6.105263157894737,6.105263157894737
88,2.0,2,8,0,1,1,1,1,0,1, Usera , San Fermín ,932,917,5,13.636363636363635,1,0,1200.0,894,306.0,306.0,25.5,25.5
82,3.0,1,2,0,0,0,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,0,16.463414634146346,6,0,1350.0,1291,59.0,59.0,4.37037037037037,4.37037037037037
80,1.0,1,5,0,1,0,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,1,27.0,8,0,2160.0,1577,583.0,583.0,26.99074074074074,26.99074074074074
80,3.0,1,2,0,0,0,1,0,0,0, Latina , Aluche ,992,920,2,11.875,1,0,950.0,942,8.0,8.0,0.8421052631578947,0.8421052631578947
120,2.0,1,5,1,1,1,1,0,1,0, Moncloa , Argüelles ,2151,1727,4,13.333333333333336,6,0,1600.0,1628,28.0,-28.0,-1.75,1.75
100,2.0,2,6,0,1,1,1,1,0,1, San Blas , Rejas ,1071,968,8,12.0,2,0,1200.0,1183,17.0,17.0,1.4166666666666667,1.4166666666666667
52,2.0,1,3,0,0,1,1,0,0,0, Arganzuela , Chopera ,1094,981,2,16.346153846153847,5,0,850.0,874,24.0,-24.0,-2.823529411764706,2.823529411764706
50,1.0,1,2,0,1,1,1,0,0,0, Centro , Huertas-Cortes ,1355,1450,2,37.8,7,0,1890.0,1279,611.0,611.0,32.32804232804233,32.32804232804233
114,3.0,2,5,0,0,1,1,1,0,0, Ciudad Lineal , Costillares ,1263,1448,5,11.403508771929824,3,0,1300.0,1344,44.0,-44.0,-3.3846153846153846,3.3846153846153846
70,1.0,1,1,0,1,1,1,0,1,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,17.142857142857142,6,0,1200.0,1268,68.0,-68.0,-5.666666666666667,5.666666666666667
34,1.0,1,2,0,0,0,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,1,19.11764705882353,6,0,650.0,699,49.0,-49.0,-7.538461538461538,7.538461538461538
180,2.0,2,4,0,1,1,1,0,0,1, Chamberí , Almagro ,1671,2327,5,12.777777777777779,8,0,2300.0,2640,340.0,-340.0,-14.782608695652174,14.782608695652174
79,2.0,1,6,1,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,3,16.455696202531644,6,0,1300.0,1353,53.0,-53.0,-4.076923076923077,4.076923076923077
45,1.0,1,0,0,1,0,1,0,0,0, Tetuán , Valdeacederas ,1190,934,2,14.444444444444445,5,0,650.0,716,66.0,-66.0,-10.153846153846153,10.153846153846153
60,1.0,1,3,1,0,1,1,1,0,0, Centro , Huertas-Cortes ,1355,1450,3,18.33333333333333,7,0,1100.0,1056,44.0,44.0,4.0,4.0
150,4.0,2,3,0,1,1,1,0,1,1, Centro , Palacio ,1355,1370,5,17.333333333333332,6,0,2600.0,2235,365.0,365.0,14.038461538461538,14.038461538461538
41,1.0,1,2,0,0,1,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,18.29268292682927,6,0,750.0,769,19.0,-19.0,-2.533333333333333,2.533333333333333
55,1.0,1,5,0,1,0,1,0,0,0, Centro , Huertas-Cortes ,1355,1450,2,18.181818181818183,7,0,1000.0,1198,198.0,-198.0,-19.8,19.8
230,3.0,3,0,1,1,1,1,1,0,1, Barrio de Salamanca , Recoletos ,2079,2933,6,16.956521739130434,8,0,3900.0,3367,533.0,533.0,13.666666666666666,13.666666666666666
157,3.0,2,5,0,1,1,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,3,16.560509554140133,7,0,2600.0,2456,144.0,144.0,5.538461538461538,5.538461538461538
147,3.0,2,3,0,1,1,1,0,0,1, Moncloa , Aravaca ,2151,2367,6,13.60544217687075,4,0,2000.0,2062,62.0,-62.0,-3.1,3.1
85,2.0,2,8,0,1,1,1,0,1,1, Moncloa , Valdezarza ,2151,1239,8,15.882352941176471,4,0,1350.0,1372,22.0,-22.0,-1.6296296296296295,1.6296296296296295
50,2.0,1,2,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,24.0,7,0,1200.0,1085,115.0,115.0,9.583333333333334,9.583333333333334
118,3.0,2,5,0,1,1,1,0,0,0, Retiro , Ibiza ,1790,1462,3,13.559322033898303,7,0,1600.0,2134,534.0,-534.0,-33.375,33.375
165,3.0,3,5,1,1,1,1,1,0,0, Retiro , Jerónimos ,1790,3121,4,21.21212121212121,7,0,3500.0,2502,998.0,998.0,28.514285714285716,28.514285714285716
60,2.0,1,0,0,0,1,0,0,0,0, Chamberí , Trafalgar ,1671,1474,2,15.0,7,0,900.0,1042,142.0,-142.0,-15.777777777777779,15.777777777777779
53,1.0,1,1,0,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,18.867924528301888,8,0,1000.0,1170,170.0,-170.0,-17.0,17.0
50,1.0,1,1,0,1,1,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,4,22.0,6,0,1100.0,994,106.0,106.0,9.636363636363637,9.636363636363637
85,1.0,2,2,0,1,1,1,0,0,0, Centro , Sol ,1355,1312,3,18.235294117647054,6,0,1550.0,1406,144.0,144.0,9.290322580645162,9.290322580645162
90,3.0,2,3,1,1,1,1,1,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,4,14.444444444444445,5,0,1300.0,1413,113.0,-113.0,-8.692307692307692,8.692307692307692
70,1.0,2,0,0,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,3,13.571428571428573,6,0,950.0,1202,252.0,-252.0,-26.526315789473685,26.526315789473685
35,1.0,1,2,1,0,1,1,0,0,0, Retiro , Ibiza ,1790,1462,2,24.285714285714285,7,0,850.0,870,20.0,-20.0,-2.3529411764705883,2.3529411764705883
190,3.0,2,5,0,1,0,1,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,1,17.105263157894736,8,0,3250.0,3333,83.0,-83.0,-2.5538461538461537,2.5538461538461537
60,2.0,1,2,0,1,0,0,0,0,0, Chamberí , Trafalgar ,1671,1474,1,15.0,7,0,900.0,1067,167.0,-167.0,-18.555555555555557,18.555555555555557
65,1.0,1,1,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,19.23076923076923,6,0,1250.0,1058,192.0,192.0,15.36,15.36
210,2.0,2,0,0,1,1,1,0,0,1, Tetuán , Cuatro Caminos ,1190,1373,5,11.666666666666664,6,0,2450.0,2430,20.0,20.0,0.8163265306122449,0.8163265306122449
98,2.0,2,8,0,1,1,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,4,13.265306122448981,3,0,1300.0,1396,96.0,-96.0,-7.384615384615385,7.384615384615385
115,2.0,2,4,0,1,1,1,0,0,0, Chamartín , Castilla ,1950,1451,6,13.91304347826087,5,0,1600.0,1562,38.0,38.0,2.375,2.375
57,2.0,1,5,0,1,1,1,0,1,0, Arganzuela , Palos de Moguer ,1094,1075,4,19.29824561403509,6,0,1100.0,1019,81.0,81.0,7.363636363636363,7.363636363636363
90,2.0,2,4,0,1,1,1,1,1,1, Hortaleza , Pinar del Rey ,2693,1126,8,17.777777777777782,2,0,1600.0,1247,353.0,353.0,22.0625,22.0625
82,2.0,2,3,0,1,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,17.073170731707318,6,0,1400.0,1589,189.0,-189.0,-13.5,13.5
45,2.0,1,0,0,0,0,1,0,0,0, Puente de Vallecas , San Diego ,775,729,0,17.777777777777782,3,0,800.0,709,91.0,91.0,11.375,11.375
124,3.0,2,3,0,1,0,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,2,20.161290322580644,8,0,2500.0,2328,172.0,172.0,6.88,6.88
100,3.0,2,3,1,0,1,1,1,0,0, Moratalaz , Marroquina ,956,937,4,11.0,2,0,1100.0,1073,27.0,27.0,2.4545454545454546,2.4545454545454546
65,2.0,1,8,0,1,1,1,0,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,4,19.846153846153847,6,0,1290.0,1169,121.0,121.0,9.37984496124031,9.37984496124031
56,1.0,1,3,0,1,1,1,0,1,0, Centro , Palacio ,1355,1370,4,19.642857142857142,6,0,1100.0,1096,4.0,4.0,0.36363636363636365,0.36363636363636365
137,3.0,2,4,0,1,0,1,1,0,0, Retiro , Ibiza ,1790,1462,3,12.043795620437956,7,0,1650.0,1932,282.0,-282.0,-17.09090909090909,17.09090909090909
45,1.0,1,2,0,1,0,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,1,23.33333333333333,8,0,1050.0,974,76.0,76.0,7.238095238095238,7.238095238095238
45,1.0,1,4,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,4,37.555555555555564,8,0,1690.0,973,717.0,717.0,42.42603550295858,42.42603550295858
120,4.0,2,2,1,0,0,1,0,1,0, Chamberí , Arapiles ,1671,1325,2,20.0,7,0,2400.0,2280,120.0,120.0,5.0,5.0
95,3.0,1,3,0,1,0,1,1,1,0, Villa de Vallecas , Casco Histórico de Vallecas ,840,817,4,8.684210526315791,1,0,825.0,883,58.0,-58.0,-7.03030303030303,7.03030303030303
64,2.0,2,0,0,1,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,3,19.53125,7,0,1250.0,1310,60.0,-60.0,-4.8,4.8
140,3.0,3,6,1,1,1,1,0,0,1, Chamartín , Ciudad Jardín ,1950,1529,6,17.142857142857142,7,0,2400.0,2306,94.0,94.0,3.9166666666666665,3.9166666666666665
108,3.0,2,1,0,1,1,1,0,0,0, Chamartín , Castilla ,1950,1451,5,13.888888888888891,5,0,1500.0,1560,60.0,-60.0,-4.0,4.0
41,1.0,1,1,0,1,1,0,0,0,0, Barrio de Salamanca , Guindalera ,2079,1349,3,22.560975609756103,6,0,925.0,930,5.0,-5.0,-0.5405405405405406,0.5405405405405406
108,3.0,2,1,1,0,1,1,0,0,1, Retiro , Adelfas ,1790,1494,4,14.120370370370368,5,0,1525.0,1500,25.0,25.0,1.639344262295082,1.639344262295082
70,2.0,1,1,0,0,0,0,0,0,0, Chamberí , Almagro ,1671,2327,0,15.714285714285715,8,0,1100.0,1335,235.0,-235.0,-21.363636363636363,21.363636363636363
160,4.0,3,3,1,1,1,1,1,0,0, Retiro , Pacífico ,1790,1185,4,10.0,5,0,1600.0,2192,592.0,-592.0,-37.0,37.0
56,1.0,1,6,0,1,1,1,0,1,1, Barrio de Salamanca , Castellana ,2079,2512,6,26.785714285714285,8,0,1500.0,1342,158.0,158.0,10.533333333333333,10.533333333333333
58,1.0,1,3,0,1,1,1,0,1,0, Centro , Palacio ,1355,1370,4,19.82758620689655,6,0,1150.0,1126,24.0,24.0,2.0869565217391304,2.0869565217391304
52,2.0,1,4,0,1,0,1,0,0,0, Chamartín , Prosperidad ,1950,1203,2,22.115384615384613,5,0,1150.0,942,208.0,208.0,18.08695652173913,18.08695652173913
51,2.0,2,6,0,1,0,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,1,25.490196078431374,6,0,1300.0,1234,66.0,66.0,5.076923076923077,5.076923076923077
70,4.0,2,6,0,1,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,33.57142857142857,6,0,2350.0,1623,727.0,727.0,30.93617021276596,30.93617021276596
111,2.0,2,3,0,1,1,1,0,0,0, Centro , Palacio ,1355,1370,2,12.612612612612612,6,0,1400.0,1891,491.0,-491.0,-35.07142857142857,35.07142857142857
144,2.0,1,7,1,1,1,1,1,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,13.888888888888891,6,0,2000.0,2173,173.0,-173.0,-8.65,8.65
82,2.0,2,6,0,0,1,1,0,0,0, Retiro , Ibiza ,1790,1462,2,17.073170731707318,7,0,1400.0,1458,58.0,-58.0,-4.142857142857143,4.142857142857143
65,1.0,1,1,0,1,1,1,1,1,1, Villaverde , Los Rosales ,843,867,8,10.769230769230768,1,0,700.0,840,140.0,-140.0,-20.0,20.0
45,1.0,1,3,0,1,1,1,0,1,0, Chamberí , Trafalgar ,1671,1474,4,23.33333333333333,7,0,1050.0,1031,19.0,19.0,1.8095238095238095,1.8095238095238095
105,3.0,2,4,1,1,1,1,0,0,0, Fuencarral , La Paz ,1744,1615,5,13.142857142857142,2,0,1380.0,1281,99.0,99.0,7.173913043478261,7.173913043478261
90,4.0,2,6,1,0,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,4,16.666666666666668,5,0,1500.0,1748,248.0,-248.0,-16.533333333333335,16.533333333333335
165,3.0,2,7,1,1,1,1,1,0,0, Fuencarral , La Paz ,1744,1615,6,10.909090909090908,2,0,1800.0,1898,98.0,-98.0,-5.444444444444445,5.444444444444445
150,4.0,2,4,0,1,0,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,4,18.0,7,0,2700.0,2414,286.0,286.0,10.592592592592593,10.592592592592593
50,1.0,1,5,0,1,1,1,1,0,0, Hortaleza , Pinar del Rey ,2693,1126,4,15.0,2,0,750.0,757,7.0,-7.0,-0.9333333333333333,0.9333333333333333
90,2.0,1,3,0,0,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,2,15.555555555555555,6,0,1400.0,1565,165.0,-165.0,-11.785714285714286,11.785714285714286
40,2.0,1,1,0,0,1,0,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,1,21.25,6,0,850.0,799,51.0,51.0,6.0,6.0
107,2.0,2,4,0,1,1,1,0,0,0, Centro , Huertas-Cortes ,1355,1450,2,16.35514018691589,7,0,1750.0,1961,211.0,-211.0,-12.057142857142857,12.057142857142857
104,3.0,2,2,0,0,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,2,12.980769230769232,6,0,1350.0,1543,193.0,-193.0,-14.296296296296296,14.296296296296296
120,3.0,2,4,1,1,1,1,1,0,0, Chamartín , Ciudad Jardín ,1950,1529,4,26.66666666666667,7,0,3200.0,2139,1061.0,1061.0,33.15625,33.15625
74,3.0,1,3,0,0,0,1,1,0,1, Villaverde , Butarque ,843,830,5,12.837837837837839,1,0,950.0,865,85.0,85.0,8.947368421052632,8.947368421052632
52,2.0,1,1,0,1,1,1,0,0,0, Tetuán , Valdeacederas ,1190,934,3,15.384615384615385,5,0,800.0,853,53.0,-53.0,-6.625,6.625
87,2.0,2,1,0,1,1,1,1,0,1, Usera , Orcasitas ,932,949,8,10.344827586206897,1,0,900.0,996,96.0,-96.0,-10.666666666666666,10.666666666666666
85,2.0,1,4,0,0,0,1,0,0,0, Centro , Sol ,1355,1312,1,17.411764705882348,6,0,1480.0,1298,182.0,182.0,12.297297297297296,12.297297297297296
80,2.0,2,1,0,1,1,1,0,0,1, Ciudad Lineal , Costillares ,1263,1448,7,14.5,3,0,1160.0,1217,57.0,-57.0,-4.913793103448276,4.913793103448276
100,2.0,2,1,0,1,1,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,5,20.0,7,0,2000.0,1809,191.0,191.0,9.55,9.55
52,2.0,1,8,1,1,1,0,0,0,0, Retiro , Niño Jesús ,1790,2269,4,17.69230769230769,6,0,920.0,1197,277.0,-277.0,-30.108695652173914,30.108695652173914
66,1.0,1,1,0,1,1,0,0,0,0, Chamberí , Trafalgar ,1671,1474,3,16.515151515151516,7,0,1090.0,1217,127.0,-127.0,-11.65137614678899,11.65137614678899
65,2.0,1,2,0,1,1,1,0,1,0, Retiro , Ibiza ,1790,1462,3,18.46153846153846,7,0,1200.0,1308,108.0,-108.0,-9.0,9.0
55,1.0,1,4,0,1,1,0,0,0,0, Centro , Sol ,1355,1312,3,14.545454545454545,6,0,800.0,951,151.0,-151.0,-18.875,18.875
100,2.0,1,2,0,0,1,1,0,0,0, Chamberí , Gaztambide ,1671,1448,2,13.0,6,0,1300.0,1385,85.0,-85.0,-6.538461538461538,6.538461538461538
65,1.0,1,0,0,1,0,1,0,0,1, Chamberí , Trafalgar ,1671,1474,3,15.384615384615385,7,0,1000.0,1025,25.0,-25.0,-2.5,2.5
84,2.0,1,4,0,1,1,1,0,0,1, Carabanchel , Buena Vista ,892,746,4,9.166666666666666,1,0,770.0,805,35.0,-35.0,-4.545454545454546,4.545454545454546
200,3.0,3,5,0,1,1,1,1,1,1, San Blas , Rejas ,1071,968,9,6.5,2,0,1300.0,2255,955.0,-955.0,-73.46153846153847,73.46153846153847
64,1.0,1,1,0,1,1,1,0,0,1, Fuencarral , Peñagrande ,1744,1721,6,17.421875,2,0,1115.0,1088,27.0,27.0,2.42152466367713,2.42152466367713
60,2.0,1,4,0,1,1,0,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,20.0,7,0,1200.0,1087,113.0,113.0,9.416666666666666,9.416666666666666
50,1.0,1,2,0,1,1,1,0,0,1, Ciudad Lineal , Costillares ,1263,1448,7,17.9,3,0,895.0,960,65.0,-65.0,-7.262569832402234,7.262569832402234
90,2.0,2,0,0,0,0,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,0,17.22222222222222,6,0,1550.0,1398,152.0,152.0,9.806451612903226,9.806451612903226
65,1.0,1,6,0,1,1,1,0,1,0, Chamberí , Gaztambide ,1671,1448,4,15.384615384615385,6,0,1000.0,1119,119.0,-119.0,-11.9,11.9
34,1.0,1,0,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,23.529411764705888,7,0,800.0,843,43.0,-43.0,-5.375,5.375
60,2.0,1,4,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,20.0,8,0,1200.0,1174,26.0,26.0,2.1666666666666665,2.1666666666666665
250,5.0,3,6,1,0,1,1,1,0,0, Chamberí , Vallehermoso ,1671,1693,3,10.0,6,0,2500.0,3297,797.0,-797.0,-31.88,31.88
145,2.0,2,3,1,0,1,1,0,0,0, Retiro , Jerónimos ,1790,3121,3,11.034482758620689,7,0,1600.0,1853,253.0,-253.0,-15.8125,15.8125
90,3.0,1,1,0,0,1,1,1,0,0, Retiro , Jerónimos ,1790,3121,2,15.555555555555555,7,0,1400.0,1471,71.0,-71.0,-5.071428571428571,5.071428571428571
48,2.0,1,0,0,0,0,0,0,0,0, Moncloa , Argüelles ,2151,1727,1,18.75,6,0,900.0,907,7.0,-7.0,-0.7777777777777778,0.7777777777777778
110,3.0,3,1,1,1,1,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,4,13.636363636363635,7,0,1500.0,2706,1206.0,-1206.0,-80.4,80.4
115,3.0,2,6,1,1,1,1,1,0,0, Fuencarral , La Paz ,1744,1615,6,14.782608695652176,2,0,1700.0,1542,158.0,158.0,9.294117647058824,9.294117647058824
80,3.0,1,1,0,1,1,1,0,0,0, Hortaleza , Apóstol Santiago ,2693,1329,3,12.25,1,0,980.0,1035,55.0,-55.0,-5.612244897959184,5.612244897959184
57,1.0,1,5,1,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,3,23.684210526315788,8,0,1350.0,1279,71.0,71.0,5.2592592592592595,5.2592592592592595
55,1.0,1,2,0,1,1,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,4,20.90909090909091,6,0,1150.0,1034,116.0,116.0,10.08695652173913,10.08695652173913
87,2.0,1,9,0,1,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,6,17.24137931034483,5,0,1500.0,1428,72.0,72.0,4.8,4.8
60,1.0,1,3,0,1,1,1,1,0,0, Ciudad Lineal , Atalaya ,1263,2491,5,15.0,3,0,900.0,980,80.0,-80.0,-8.88888888888889,8.88888888888889
81,2.0,1,4,0,0,1,1,0,0,0, Chamberí , Vallehermoso ,1671,1693,1,17.28395061728395,6,0,1400.0,1315,85.0,85.0,6.071428571428571,6.071428571428571
63,2.0,1,1,1,0,0,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,2,17.460317460317462,6,0,1100.0,1025,75.0,75.0,6.818181818181818,6.818181818181818
41,1.0,1,2,1,1,0,1,1,0,0, Chamartín , Nueva España ,1950,2310,5,26.82926829268293,6,0,1100.0,1207,107.0,-107.0,-9.727272727272727,9.727272727272727
90,4.0,2,3,0,0,1,1,1,0,0, Puente de Vallecas , Palomeras Bajas ,775,825,3,11.111111111111109,2,0,1000.0,1088,88.0,-88.0,-8.8,8.8
63,2.0,1,5,0,1,0,1,0,0,0, Chamartín , Prosperidad ,1950,1203,2,14.285714285714285,5,0,900.0,1016,116.0,-116.0,-12.88888888888889,12.88888888888889
55,1.0,1,4,1,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,14.545454545454545,6,0,800.0,1095,295.0,-295.0,-36.875,36.875
60,2.0,1,0,0,0,1,1,0,0,0, Ciudad Lineal , Costillares ,1263,1448,4,15.833333333333336,3,0,950.0,901,49.0,49.0,5.157894736842105,5.157894736842105
65,2.0,1,3,0,1,1,0,0,0,1, Centro , Huertas-Cortes ,1355,1450,3,20.0,7,0,1300.0,1385,85.0,-85.0,-6.538461538461538,6.538461538461538
65,1.0,1,1,1,1,1,1,0,0,0, Moncloa , Ciudad Universitaria ,2151,2786,5,15.384615384615385,5,0,1000.0,1142,142.0,-142.0,-14.2,14.2
90,3.0,1,1,0,0,1,1,0,0,0, Chamberí , Gaztambide ,1671,1448,2,16.666666666666668,6,0,1500.0,1472,28.0,28.0,1.8666666666666667,1.8666666666666667
75,2.0,1,7,1,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,3,18.0,7,0,1350.0,1419,69.0,-69.0,-5.111111111111111,5.111111111111111
